DirectorNumber,Fullname,Role,Appointedon,ResignationDate,Companynumber,Companyname,StartDate_y,EndDate_y,DirectorNumber_y,Role_y,isDirector_x,isDirector_y,isActive_x,isActive_y,overlap,weight,Day_x,Day_y
908e95ab,HUGHES THOMAS,RESIGNED DIRECTOR,1991-05-18,1993-05-15,64929,LEEDS HOSPITAL FUND,1961-01-04,2002-03-22,d750a239,RESIGNED DIRECTOR,1,1,0.5,0.5,729,364.5,728,15052
908e95ab,HUGHES THOMAS,RESIGNED DIRECTOR,1991-05-18,1993-05-15,64929,LEEDS HOSPITAL FUND,1991-05-18,2000-06-17,ea12cc8f,RESIGNED DIRECTOR,1,1,0.5,0.5,729,364.5,728,3318
908e95ab,HUGHES THOMAS,RESIGNED DIRECTOR,1991-05-18,1993-05-15,64929,LEEDS HOSPITAL FUND,1991-05-18,1996-05-11,880612dc,RESIGNED DIRECTOR,1,1,0.5,0.5,729,364.5,728,1820
908e95ab,HUGHES THOMAS,RESIGNED DIRECTOR,1991-05-18,1993-05-15,64929,LEEDS HOSPITAL FUND,1991-05-18,1996-05-11,2b0ca5d3,RESIGNED DIRECTOR,1,1,0.5,0.5,729,364.5,728,1820
908e95ab,HUGHES THOMAS,RESIGNED DIRECTOR,1991-05-18,1993-05-15,64929,LEEDS HOSPITAL FUND,1991-05-18,2002-03-22,957c89d1,RESIGNED DIRECTOR,1,1,0.5,0.5,729,364.5,728,3961
908e95ab,HUGHES THOMAS,RESIGNED DIRECTOR,1991-05-18,1993-05-15,64929,LEEDS HOSPITAL FUND,1991-05-18,2005-07-11,636f77cc,RESIGNED DIRECTOR,1,1,0.5,0.5,729,364.5,728,5168
ea12cc8f,JONES HAROLD,RESIGNED DIRECTOR,1991-05-18,2000-06-17,64929,LEEDS HOSPITAL FUND,1991-05-18,2005-07-11,3ad4ba4e,RESIGNED DIRECTOR,1,1,0.5,0.5,3319,1659.5,3318,5168
ea12cc8f,JONES HAROLD,RESIGNED DIRECTOR,1991-05-18,2000-06-17,64929,LEEDS HOSPITAL FUND,1991-05-18,1998-10-01,c030cd36,RESIGNED DIRECTOR,1,1,0.5,0.5,2694,1347.0,3318,2693
ea12cc8f,JONES HAROLD,RESIGNED DIRECTOR,1991-05-18,2000-06-17,64929,LEEDS HOSPITAL FUND,1991-05-18,2005-07-11,6817ed30,RESIGNED DIRECTOR,1,1,0.5,0.5,3319,1659.5,3318,5168
ea12cc8f,JONES HAROLD,RESIGNED DIRECTOR,1991-05-18,2000-06-17,64929,LEEDS HOSPITAL FUND,1991-05-18,1995-05-13,9181fd89,RESIGNED DIRECTOR,1,1,0.5,0.5,1457,728.5,3318,1456
ea12cc8f,JONES HAROLD,RESIGNED DIRECTOR,1991-05-18,2000-06-17,64929,LEEDS HOSPITAL FUND,1991-05-18,2002-03-22,03071ba9,RESIGNED DIRECTOR,1,1,0.5,0.5,3319,1659.5,3318,3961
ea12cc8f,JONES HAROLD,RESIGNED DIRECTOR,1991-05-18,2000-06-17,64929,LEEDS HOSPITAL FUND,1993-05-15,2002-03-22,7765436e,RESIGNED DIRECTOR,1,1,0.5,0.5,2591,1295.5,3318,3233
ea12cc8f,JONES HAROLD,RESIGNED DIRECTOR,1991-05-18,2000-06-17,64929,LEEDS HOSPITAL FUND,1991-05-18,2012-06-12,59423e72,RESIGNED DIRECTOR,1,1,0.5,0.5,3319,1659.5,3318,7696
ea12cc8f,JONES HAROLD,RESIGNED DIRECTOR,1991-05-18,2000-06-17,64929,LEEDS HOSPITAL FUND,1961-01-04,2002-03-22,d750a239,RESIGNED DIRECTOR,1,1,0.5,0.5,3319,1659.5,3318,15052
ea12cc8f,JONES HAROLD,RESIGNED DIRECTOR,1991-05-18,2000-06-17,64929,LEEDS HOSPITAL FUND,1991-05-18,1993-05-15,908e95ab,RESIGNED DIRECTOR,1,1,0.5,0.5,729,364.5,3318,728
ea12cc8f,JONES HAROLD,RESIGNED DIRECTOR,1991-05-18,2000-06-17,64929,LEEDS HOSPITAL FUND,1991-05-18,1996-05-11,880612dc,RESIGNED DIRECTOR,1,1,0.5,0.5,1821,910.5,3318,1820
ea12cc8f,JONES HAROLD,RESIGNED DIRECTOR,1991-05-18,2000-06-17,64929,LEEDS HOSPITAL FUND,1991-05-18,1996-05-11,2b0ca5d3,RESIGNED DIRECTOR,1,1,0.5,0.5,1821,910.5,3318,1820
ea12cc8f,JONES HAROLD,RESIGNED DIRECTOR,1991-05-18,2000-06-17,64929,LEEDS HOSPITAL FUND,1991-05-18,2002-03-22,957c89d1,RESIGNED DIRECTOR,1,1,0.5,0.5,3319,1659.5,3318,3961
ea12cc8f,JONES HAROLD,RESIGNED DIRECTOR,1991-05-18,2000-06-17,64929,LEEDS HOSPITAL FUND,1991-05-18,2005-07-11,636f77cc,RESIGNED DIRECTOR,1,1,0.5,0.5,3319,1659.5,3318,5168
880612dc,LEAK LESLIE,RESIGNED DIRECTOR,1991-05-18,1996-05-11,64929,LEEDS HOSPITAL FUND,1991-05-18,2005-07-11,3ad4ba4e,RESIGNED DIRECTOR,1,1,0.5,0.5,1821,910.5,1820,5168
880612dc,LEAK LESLIE,RESIGNED DIRECTOR,1991-05-18,1996-05-11,64929,LEEDS HOSPITAL FUND,1991-05-18,1998-10-01,c030cd36,RESIGNED DIRECTOR,1,1,0.5,0.5,1821,910.5,1820,2693
880612dc,LEAK LESLIE,RESIGNED DIRECTOR,1991-05-18,1996-05-11,64929,LEEDS HOSPITAL FUND,1991-05-18,2005-07-11,6817ed30,RESIGNED DIRECTOR,1,1,0.5,0.5,1821,910.5,1820,5168
880612dc,LEAK LESLIE,RESIGNED DIRECTOR,1991-05-18,1996-05-11,64929,LEEDS HOSPITAL FUND,1991-05-18,1995-05-13,9181fd89,RESIGNED DIRECTOR,1,1,0.5,0.5,1457,728.5,1820,1456
880612dc,LEAK LESLIE,RESIGNED DIRECTOR,1991-05-18,1996-05-11,64929,LEEDS HOSPITAL FUND,1991-05-18,2002-03-22,03071ba9,RESIGNED DIRECTOR,1,1,0.5,0.5,1821,910.5,1820,3961
880612dc,LEAK LESLIE,RESIGNED DIRECTOR,1991-05-18,1996-05-11,64929,LEEDS HOSPITAL FUND,1993-05-15,2002-03-22,7765436e,RESIGNED DIRECTOR,1,1,0.5,0.5,1093,546.5,1820,3233
880612dc,LEAK LESLIE,RESIGNED DIRECTOR,1991-05-18,1996-05-11,64929,LEEDS HOSPITAL FUND,1991-05-18,2012-06-12,59423e72,RESIGNED DIRECTOR,1,1,0.5,0.5,1821,910.5,1820,7696
880612dc,LEAK LESLIE,RESIGNED DIRECTOR,1991-05-18,1996-05-11,64929,LEEDS HOSPITAL FUND,1961-01-04,2002-03-22,d750a239,RESIGNED DIRECTOR,1,1,0.5,0.5,1821,910.5,1820,15052
880612dc,LEAK LESLIE,RESIGNED DIRECTOR,1991-05-18,1996-05-11,64929,LEEDS HOSPITAL FUND,1991-05-18,1993-05-15,908e95ab,RESIGNED DIRECTOR,1,1,0.5,0.5,729,364.5,1820,728
880612dc,LEAK LESLIE,RESIGNED DIRECTOR,1991-05-18,1996-05-11,64929,LEEDS HOSPITAL FUND,1991-05-18,2000-06-17,ea12cc8f,RESIGNED DIRECTOR,1,1,0.5,0.5,1821,910.5,1820,3318
880612dc,LEAK LESLIE,RESIGNED DIRECTOR,1991-05-18,1996-05-11,64929,LEEDS HOSPITAL FUND,1991-05-18,1996-05-11,2b0ca5d3,RESIGNED DIRECTOR,1,1,0.5,0.5,1821,910.5,1820,1820
880612dc,LEAK LESLIE,RESIGNED DIRECTOR,1991-05-18,1996-05-11,64929,LEEDS HOSPITAL FUND,1991-05-18,2002-03-22,957c89d1,RESIGNED DIRECTOR,1,1,0.5,0.5,1821,910.5,1820,3961
880612dc,LEAK LESLIE,RESIGNED DIRECTOR,1991-05-18,1996-05-11,64929,LEEDS HOSPITAL FUND,1991-05-18,2005-07-11,636f77cc,RESIGNED DIRECTOR,1,1,0.5,0.5,1821,910.5,1820,5168
2b0ca5d3,MIDDLEBROOK PHILIP,RESIGNED DIRECTOR,1991-05-18,1996-05-11,64929,LEEDS HOSPITAL FUND,1991-05-18,2005-07-11,3ad4ba4e,RESIGNED DIRECTOR,1,1,0.5,0.5,1821,910.5,1820,5168
2b0ca5d3,MIDDLEBROOK PHILIP,RESIGNED DIRECTOR,1991-05-18,1996-05-11,64929,LEEDS HOSPITAL FUND,1991-05-18,1998-10-01,c030cd36,RESIGNED DIRECTOR,1,1,0.5,0.5,1821,910.5,1820,2693
2b0ca5d3,MIDDLEBROOK PHILIP,RESIGNED DIRECTOR,1991-05-18,1996-05-11,64929,LEEDS HOSPITAL FUND,1991-05-18,2005-07-11,6817ed30,RESIGNED DIRECTOR,1,1,0.5,0.5,1821,910.5,1820,5168
2b0ca5d3,MIDDLEBROOK PHILIP,RESIGNED DIRECTOR,1991-05-18,1996-05-11,64929,LEEDS HOSPITAL FUND,1991-05-18,1995-05-13,9181fd89,RESIGNED DIRECTOR,1,1,0.5,0.5,1457,728.5,1820,1456
2b0ca5d3,MIDDLEBROOK PHILIP,RESIGNED DIRECTOR,1991-05-18,1996-05-11,64929,LEEDS HOSPITAL FUND,1991-05-18,2002-03-22,03071ba9,RESIGNED DIRECTOR,1,1,0.5,0.5,1821,910.5,1820,3961
2b0ca5d3,MIDDLEBROOK PHILIP,RESIGNED DIRECTOR,1991-05-18,1996-05-11,64929,LEEDS HOSPITAL FUND,1993-05-15,2002-03-22,7765436e,RESIGNED DIRECTOR,1,1,0.5,0.5,1093,546.5,1820,3233
2b0ca5d3,MIDDLEBROOK PHILIP,RESIGNED DIRECTOR,1991-05-18,1996-05-11,64929,LEEDS HOSPITAL FUND,1991-05-18,2012-06-12,59423e72,RESIGNED DIRECTOR,1,1,0.5,0.5,1821,910.5,1820,7696
2b0ca5d3,MIDDLEBROOK PHILIP,RESIGNED DIRECTOR,1991-05-18,1996-05-11,64929,LEEDS HOSPITAL FUND,1961-01-04,2002-03-22,d750a239,RESIGNED DIRECTOR,1,1,0.5,0.5,1821,910.5,1820,15052
2b0ca5d3,MIDDLEBROOK PHILIP,RESIGNED DIRECTOR,1991-05-18,1996-05-11,64929,LEEDS HOSPITAL FUND,1991-05-18,1993-05-15,908e95ab,RESIGNED DIRECTOR,1,1,0.5,0.5,729,364.5,1820,728
2b0ca5d3,MIDDLEBROOK PHILIP,RESIGNED DIRECTOR,1991-05-18,1996-05-11,64929,LEEDS HOSPITAL FUND,1991-05-18,2000-06-17,ea12cc8f,RESIGNED DIRECTOR,1,1,0.5,0.5,1821,910.5,1820,3318
2b0ca5d3,MIDDLEBROOK PHILIP,RESIGNED DIRECTOR,1991-05-18,1996-05-11,64929,LEEDS HOSPITAL FUND,1991-05-18,1996-05-11,880612dc,RESIGNED DIRECTOR,1,1,0.5,0.5,1821,910.5,1820,1820
2b0ca5d3,MIDDLEBROOK PHILIP,RESIGNED DIRECTOR,1991-05-18,1996-05-11,64929,LEEDS HOSPITAL FUND,1991-05-18,2002-03-22,957c89d1,RESIGNED DIRECTOR,1,1,0.5,0.5,1821,910.5,1820,3961
2b0ca5d3,MIDDLEBROOK PHILIP,RESIGNED DIRECTOR,1991-05-18,1996-05-11,64929,LEEDS HOSPITAL FUND,1991-05-18,2005-07-11,636f77cc,RESIGNED DIRECTOR,1,1,0.5,0.5,1821,910.5,1820,5168
957c89d1,NORTH CELINE,RESIGNED DIRECTOR,1991-05-18,2002-03-22,64929,LEEDS HOSPITAL FUND,1991-05-18,2005-07-11,3ad4ba4e,RESIGNED DIRECTOR,1,1,0.5,0.5,3962,1981.0,3961,5168
957c89d1,NORTH CELINE,RESIGNED DIRECTOR,1991-05-18,2002-03-22,64929,LEEDS HOSPITAL FUND,1991-05-18,1998-10-01,c030cd36,RESIGNED DIRECTOR,1,1,0.5,0.5,2694,1347.0,3961,2693
957c89d1,NORTH CELINE,RESIGNED DIRECTOR,1991-05-18,2002-03-22,64929,LEEDS HOSPITAL FUND,1991-05-18,2005-07-11,6817ed30,RESIGNED DIRECTOR,1,1,0.5,0.5,3962,1981.0,3961,5168
957c89d1,NORTH CELINE,RESIGNED DIRECTOR,1991-05-18,2002-03-22,64929,LEEDS HOSPITAL FUND,1991-05-18,1995-05-13,9181fd89,RESIGNED DIRECTOR,1,1,0.5,0.5,1457,728.5,3961,1456
957c89d1,NORTH CELINE,RESIGNED DIRECTOR,1991-05-18,2002-03-22,64929,LEEDS HOSPITAL FUND,1991-05-18,2002-03-22,03071ba9,RESIGNED DIRECTOR,1,1,0.5,0.5,3962,1981.0,3961,3961
957c89d1,NORTH CELINE,RESIGNED DIRECTOR,1991-05-18,2002-03-22,64929,LEEDS HOSPITAL FUND,1993-05-15,2002-03-22,7765436e,RESIGNED DIRECTOR,1,1,0.5,0.5,3234,1617.0,3961,3233
957c89d1,NORTH CELINE,RESIGNED DIRECTOR,1991-05-18,2002-03-22,64929,LEEDS HOSPITAL FUND,1991-05-18,2012-06-12,59423e72,RESIGNED DIRECTOR,1,1,0.5,0.5,3962,1981.0,3961,7696
957c89d1,NORTH CELINE,RESIGNED DIRECTOR,1991-05-18,2002-03-22,64929,LEEDS HOSPITAL FUND,1961-01-04,2002-03-22,d750a239,RESIGNED DIRECTOR,1,1,0.5,0.5,3962,1981.0,3961,15052
957c89d1,NORTH CELINE,RESIGNED DIRECTOR,1991-05-18,2002-03-22,64929,LEEDS HOSPITAL FUND,1991-05-18,1993-05-15,908e95ab,RESIGNED DIRECTOR,1,1,0.5,0.5,729,364.5,3961,728
957c89d1,NORTH CELINE,RESIGNED DIRECTOR,1991-05-18,2002-03-22,64929,LEEDS HOSPITAL FUND,1991-05-18,2000-06-17,ea12cc8f,RESIGNED DIRECTOR,1,1,0.5,0.5,3319,1659.5,3961,3318
957c89d1,NORTH CELINE,RESIGNED DIRECTOR,1991-05-18,2002-03-22,64929,LEEDS HOSPITAL FUND,1991-05-18,1996-05-11,880612dc,RESIGNED DIRECTOR,1,1,0.5,0.5,1821,910.5,3961,1820
957c89d1,NORTH CELINE,RESIGNED DIRECTOR,1991-05-18,2002-03-22,64929,LEEDS HOSPITAL FUND,1991-05-18,1996-05-11,2b0ca5d3,RESIGNED DIRECTOR,1,1,0.5,0.5,1821,910.5,3961,1820
957c89d1,NORTH CELINE,RESIGNED DIRECTOR,1991-05-18,2002-03-22,64929,LEEDS HOSPITAL FUND,1991-05-18,2005-07-11,636f77cc,RESIGNED DIRECTOR,1,1,0.5,0.5,3962,1981.0,3961,5168
636f77cc,STRUDWICK RICHARD THOMAS,RESIGNED DIRECTOR,1991-05-18,2005-07-11,64929,LEEDS HOSPITAL FUND,1991-05-18,2005-07-11,3ad4ba4e,RESIGNED DIRECTOR,1,1,0.5,0.5,5169,2584.5,5168,5168
636f77cc,STRUDWICK RICHARD THOMAS,RESIGNED DIRECTOR,1991-05-18,2005-07-11,64929,LEEDS HOSPITAL FUND,1991-05-18,1998-10-01,c030cd36,RESIGNED DIRECTOR,1,1,0.5,0.5,2694,1347.0,5168,2693
636f77cc,STRUDWICK RICHARD THOMAS,RESIGNED DIRECTOR,1991-05-18,2005-07-11,64929,LEEDS HOSPITAL FUND,1991-05-18,2005-07-11,6817ed30,RESIGNED DIRECTOR,1,1,0.5,0.5,5169,2584.5,5168,5168
636f77cc,STRUDWICK RICHARD THOMAS,RESIGNED DIRECTOR,1991-05-18,2005-07-11,64929,LEEDS HOSPITAL FUND,1991-05-18,1995-05-13,9181fd89,RESIGNED DIRECTOR,1,1,0.5,0.5,1457,728.5,5168,1456
636f77cc,STRUDWICK RICHARD THOMAS,RESIGNED DIRECTOR,1991-05-18,2005-07-11,64929,LEEDS HOSPITAL FUND,1991-05-18,2002-03-22,03071ba9,RESIGNED DIRECTOR,1,1,0.5,0.5,3962,1981.0,5168,3961
636f77cc,STRUDWICK RICHARD THOMAS,RESIGNED DIRECTOR,1991-05-18,2005-07-11,64929,LEEDS HOSPITAL FUND,1993-05-15,2002-03-22,7765436e,RESIGNED DIRECTOR,1,1,0.5,0.5,3234,1617.0,5168,3233
636f77cc,STRUDWICK RICHARD THOMAS,RESIGNED DIRECTOR,1991-05-18,2005-07-11,64929,LEEDS HOSPITAL FUND,1991-05-18,2012-06-12,59423e72,RESIGNED DIRECTOR,1,1,0.5,0.5,5169,2584.5,5168,7696
636f77cc,STRUDWICK RICHARD THOMAS,RESIGNED DIRECTOR,1991-05-18,2005-07-11,64929,LEEDS HOSPITAL FUND,1961-01-04,2002-03-22,d750a239,RESIGNED DIRECTOR,1,1,0.5,0.5,3962,1981.0,5168,15052
636f77cc,STRUDWICK RICHARD THOMAS,RESIGNED DIRECTOR,1991-05-18,2005-07-11,64929,LEEDS HOSPITAL FUND,1991-05-18,1993-05-15,908e95ab,RESIGNED DIRECTOR,1,1,0.5,0.5,729,364.5,5168,728
636f77cc,STRUDWICK RICHARD THOMAS,RESIGNED DIRECTOR,1991-05-18,2005-07-11,64929,LEEDS HOSPITAL FUND,1991-05-18,2000-06-17,ea12cc8f,RESIGNED DIRECTOR,1,1,0.5,0.5,3319,1659.5,5168,3318
636f77cc,STRUDWICK RICHARD THOMAS,RESIGNED DIRECTOR,1991-05-18,2005-07-11,64929,LEEDS HOSPITAL FUND,1991-05-18,1996-05-11,880612dc,RESIGNED DIRECTOR,1,1,0.5,0.5,1821,910.5,5168,1820
636f77cc,STRUDWICK RICHARD THOMAS,RESIGNED DIRECTOR,1991-05-18,2005-07-11,64929,LEEDS HOSPITAL FUND,1991-05-18,1996-05-11,2b0ca5d3,RESIGNED DIRECTOR,1,1,0.5,0.5,1821,910.5,5168,1820
636f77cc,STRUDWICK RICHARD THOMAS,RESIGNED DIRECTOR,1991-05-18,2005-07-11,64929,LEEDS HOSPITAL FUND,1991-05-18,2002-03-22,957c89d1,RESIGNED DIRECTOR,1,1,0.5,0.5,3962,1981.0,5168,3961
8916792d,TAYLOR IAN,RESIGNED DIRECTOR,2017-07-25,2019-12-31,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2017-10-20,2021-08-02,cca0a888,CURRENT SECRETARY,1,0.5,0.5,1,803,401.5,889,1382
8916792d,TAYLOR IAN,RESIGNED DIRECTOR,2017-07-25,2019-12-31,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2016-09-02,2017-10-20,aeb0cb08,RESIGNED SECRETARY,1,0.5,0.5,0.5,88,44.0,889,413
8916792d,TAYLOR IAN,RESIGNED DIRECTOR,2017-07-25,2019-12-31,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2019-08-30,2021-08-02,04fdd9bf,CURRENT DIRECTOR,1,1,0.5,1,124,62.0,889,703
8916792d,TAYLOR IAN,RESIGNED DIRECTOR,2017-07-25,2019-12-31,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2011-06-20,2021-08-02,4140019e,CURRENT DIRECTOR,1,1,0.5,1,890,445.0,889,3696
8916792d,TAYLOR IAN,RESIGNED DIRECTOR,2017-07-25,2019-12-31,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2012-10-01,2021-08-02,622d491b,CURRENT DIRECTOR,1,1,0.5,1,890,445.0,889,3227
8916792d,TAYLOR IAN,RESIGNED DIRECTOR,2017-07-25,2019-12-31,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2017-05-01,2021-08-02,603c9008,CURRENT DIRECTOR,1,1,0.5,1,890,445.0,889,1554
8916792d,TAYLOR IAN,RESIGNED DIRECTOR,2017-07-25,2019-12-31,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2015-06-01,2019-08-30,de5019ce,RESIGNED DIRECTOR,1,1,0.5,0.5,767,383.5,889,1551
8916792d,TAYLOR IAN,RESIGNED DIRECTOR,2004-03-01,2019-12-31,4704728,RX SYSTEMS LIMITED,2017-10-20,2021-08-02,cca0a888,CURRENT SECRETARY,1,0.5,0.5,1,803,401.5,5783,1382
8916792d,TAYLOR IAN,RESIGNED DIRECTOR,2004-03-01,2019-12-31,4704728,RX SYSTEMS LIMITED,2013-02-04,2016-09-02,5dc96c78,RESIGNED SECRETARY,1,0.5,0.5,0.5,1307,653.5,5783,1306
8916792d,TAYLOR IAN,RESIGNED DIRECTOR,2004-03-01,2019-12-31,4704728,RX SYSTEMS LIMITED,2008-04-03,2013-02-04,8d75de8e,RESIGNED SECRETARY,1,0.5,0.5,0.5,1769,884.5,5783,1768
8916792d,TAYLOR IAN,RESIGNED DIRECTOR,2004-03-01,2019-12-31,4704728,RX SYSTEMS LIMITED,2013-02-04,2017-04-30,8d75de8e,RESIGNED DIRECTOR,1,1,0.5,0.5,1547,773.5,5783,1546
8916792d,TAYLOR IAN,RESIGNED DIRECTOR,2004-03-01,2019-12-31,4704728,RX SYSTEMS LIMITED,2016-09-02,2017-10-20,aeb0cb08,RESIGNED SECRETARY,1,0.5,0.5,0.5,414,207.0,5783,413
8916792d,TAYLOR IAN,RESIGNED DIRECTOR,2004-03-01,2019-12-31,4704728,RX SYSTEMS LIMITED,2012-07-11,2015-07-01,4140019e,RESIGNED DIRECTOR,1,1,0.5,0.5,1086,543.0,5783,1085
8916792d,TAYLOR IAN,RESIGNED DIRECTOR,2004-03-01,2019-12-31,4704728,RX SYSTEMS LIMITED,1999-01-01,2013-02-04,7499a347,RESIGNED DIRECTOR,1,1,0.5,0.5,3263,1631.5,5783,5148
8916792d,TAYLOR IAN,RESIGNED DIRECTOR,2004-03-01,2019-12-31,4704728,RX SYSTEMS LIMITED,2012-10-01,2021-08-02,622d491b,CURRENT DIRECTOR,1,1,0.5,1,2648,1324.0,5783,3227
8916792d,TAYLOR IAN,RESIGNED DIRECTOR,2004-03-01,2019-12-31,4704728,RX SYSTEMS LIMITED,2017-05-01,2021-08-02,603c9008,CURRENT DIRECTOR,1,1,0.5,1,975,487.5,5783,1554
8916792d,TAYLOR IAN,RESIGNED DIRECTOR,2004-03-01,2019-12-31,4704728,RX SYSTEMS LIMITED,2008-04-03,2013-01-10,805a6c35,RESIGNED DIRECTOR,1,1,0.5,0.5,1744,872.0,5783,1743
8916792d,TAYLOR IAN,RESIGNED DIRECTOR,2004-03-01,2019-12-31,4704728,RX SYSTEMS LIMITED,2004-03-01,2018-10-31,1ac6128b,RESIGNED DIRECTOR,1,1,0.5,0.5,5358,2679.0,5783,5357
8916792d,TAYLOR IAN,RESIGNED DIRECTOR,2019-08-30,2019-12-31,10867961,DOVETAIL DIGITAL LIMITED,2017-10-20,2021-08-02,cca0a888,CURRENT SECRETARY,1,0.5,0.5,1,124,62.0,123,1382
8916792d,TAYLOR IAN,RESIGNED DIRECTOR,2019-08-30,2019-12-31,10867961,DOVETAIL DIGITAL LIMITED,2012-10-01,2021-08-02,622d491b,CURRENT DIRECTOR,1,1,0.5,1,124,62.0,123,3227
8916792d,TAYLOR IAN,RESIGNED DIRECTOR,2019-08-30,2019-12-31,10867961,DOVETAIL DIGITAL LIMITED,2017-11-29,2021-08-02,1960add6,CURRENT DIRECTOR,1,1,0.5,1,124,62.0,123,1342
8916792d,TAYLOR IAN,RESIGNED DIRECTOR,2019-08-30,2019-12-31,10867961,DOVETAIL DIGITAL LIMITED,2018-10-31,2019-08-30,f5f0e798,RESIGNED DIRECTOR,1,1,0.5,0.5,1,0.5,123,303
36c25a9a,JAMES JEAN,RESIGNED SECRETARY,1993-02-05,2003-01-21,457667,DORCHESTER-LEDBETTER PHOTOGRAPHERS LIMITED,1993-02-05,1998-08-26,6f06a205,RESIGNED DIRECTOR,0.5,1,0.5,0.5,2029,1014.5,3637,2028
6f06a205,JAMES BERNARD LEONARD,RESIGNED DIRECTOR,1993-02-05,1998-08-26,457667,DORCHESTER-LEDBETTER PHOTOGRAPHERS LIMITED,1993-02-05,2003-01-21,36c25a9a,RESIGNED SECRETARY,1,0.5,0.5,0.5,2029,1014.5,2028,3637
f71ee123,CORNELL ALISON ANN,RESIGNED DIRECTOR,2012-09-21,2015-07-02,2655166,COVANCE CLINICAL RESEARCH UNIT LIMITED,2002-02-18,2017-12-22,bd5545b6,RESIGNED DIRECTOR,1,1,0.5,0.5,1015,507.5,1014,5786
735c2a47,EISENBERG GLENN ANDREW,CURRENT DIRECTOR,2017-11-29,2021-08-02,2655166,COVANCE CLINICAL RESEARCH UNIT LIMITED,2002-02-18,2017-12-22,bd5545b6,RESIGNED DIRECTOR,1,1,1,0.5,24,24,1342,5786
cca0a888,BENSON CHRISTINE,CURRENT SECRETARY,2017-10-20,2021-08-02,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2017-07-25,2019-12-31,8916792d,RESIGNED DIRECTOR,0.5,1,1,0.5,803,803,1382,889
cca0a888,BENSON CHRISTINE,CURRENT SECRETARY,2017-10-20,2021-08-02,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2016-09-02,2017-10-20,aeb0cb08,RESIGNED SECRETARY,0.5,0.5,1,0.5,1,1,1382,413
cca0a888,BENSON CHRISTINE,CURRENT SECRETARY,2017-10-20,2021-08-02,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2019-08-30,2021-08-02,04fdd9bf,CURRENT DIRECTOR,0.5,1,1,1,704,704,1382,703
cca0a888,BENSON CHRISTINE,CURRENT SECRETARY,2017-10-20,2021-08-02,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2011-06-20,2021-08-02,4140019e,CURRENT DIRECTOR,0.5,1,1,1,1383,1383,1382,3696
cca0a888,BENSON CHRISTINE,CURRENT SECRETARY,2017-10-20,2021-08-02,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2012-10-01,2021-08-02,622d491b,CURRENT DIRECTOR,0.5,1,1,1,1383,1383,1382,3227
cca0a888,BENSON CHRISTINE,CURRENT SECRETARY,2017-10-20,2021-08-02,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2017-05-01,2021-08-02,603c9008,CURRENT DIRECTOR,0.5,1,1,1,1383,1383,1382,1554
cca0a888,BENSON CHRISTINE,CURRENT SECRETARY,2017-10-20,2021-08-02,2117205,EGTON MEDICAL INFORMATION SYSTEMS LIMITED,2015-06-01,2019-08-30,de5019ce,RESIGNED DIRECTOR,0.5,1,1,0.5,680,680,1382,1551
cca0a888,BENSON CHRISTINE,CURRENT SECRETARY,2017-10-20,2021-08-02,4307188,PROTECHNIC EXETER LIMITED,2016-09-02,2017-10-20,aeb0cb08,RESIGNED SECRETARY,0.5,0.5,1,0.5,1,1,1382,413
cca0a888,BENSON CHRISTINE,CURRENT SECRETARY,2017-10-20,2021-08-02,4307188,PROTECHNIC EXETER LIMITED,2012-10-01,2021-08-02,622d491b,CURRENT DIRECTOR,0.5,1,1,1,1383,1383,1382,3227
cca0a888,BENSON CHRISTINE,CURRENT SECRETARY,2017-10-20,2021-08-02,4307188,PROTECHNIC EXETER LIMITED,2017-05-01,2019-08-30,53425716,RESIGNED DIRECTOR,0.5,1,1,0.5,680,680,1382,851
cca0a888,BENSON CHRISTINE,CURRENT SECRETARY,2017-10-20,2021-08-02,4307188,PROTECHNIC EXETER LIMITED,2019-08-30,2021-08-02,e2328d85,CURRENT DIRECTOR,0.5,1,1,1,704,704,1382,703
cca0a888,BENSON CHRISTINE,CURRENT SECRETARY,2017-10-20,2021-08-02,4704728,RX SYSTEMS LIMITED,2017-07-25,2019-12-31,8916792d,RESIGNED DIRECTOR,0.5,1,1,0.5,803,803,1382,889
cca0a888,BENSON CHRISTINE,CURRENT SECRETARY,2017-10-20,2021-08-02,4704728,RX SYSTEMS LIMITED,2016-09-02,2017-10-20,aeb0cb08,RESIGNED SECRETARY,0.5,0.5,1,0.5,1,1,1382,413
